"REF_DATE","GEO","DGUID","Coal and coke, components","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1964-06","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2428","","","t","0"
"1964-06","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","330","","","","0"
"1964-06","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","374","","","","0"
"1964-06","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","74","","","","0"
"1964-06","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","76","","","","0"
"1964-06","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","172","","","","0"
"1964-06","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","91","","","","0"
"1964-07","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","662","","","","0"
"1964-07","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","558","","","","0"
"1964-07","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","46","","","","0"
"1964-07","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","57","","","","0"
"1964-07","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","1331","","","t","0"
"1964-07","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","1904","","","t","0"
"1964-07","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","329","","","","0"
"1964-07","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","335","","","","0"
"1964-07","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","78","","","","0"
"1964-07","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","57","","","","0"
"1964-07","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","105","","","","0"
"1964-07","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","85","","","","0"
"1964-08","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","531","","","","0"
"1964-08","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","347","","","","0"
"1964-08","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","105","","","","0"
"1964-08","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","78","","","","0"
"1964-08","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","1782","","","t","0"
"1964-08","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2195","","","t","0"
"1964-08","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","335","","","","0"
"1964-08","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","165","","","","0"
"1964-08","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","83","","","","0"
"1964-08","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","78","","","","0"
"1964-08","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","151","","","","0"
"1964-08","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","54","","","","0"
"1964-09","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","872","","","","0"
"1964-09","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","572","","","","0"
"1964-09","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","170","","","","0"
"1964-09","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","129","","","","0"
"1964-09","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","1791","","","t","0"
"1964-09","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2573","","","t","0"
"1964-09","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","326","","","","0"
"1964-09","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","335","","","","0"
"1964-09","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","86","","","","0"
"1964-09","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","129","","","","0"
"1964-09","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","239","","","","0"
"1964-09","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","83","","","","0"
"1964-10","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1001","","","","0"
"1964-10","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","611","","","","0"
"1964-10","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","223","","","","0"
"1964-10","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","167","","","","0"
"1964-10","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","1905","","","t","0"
"1964-10","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2811","","","t","0"
"1964-10","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","339","","","","0"
"1964-10","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","347","","","","0"
"1964-10","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","83","","","","0"
"1964-10","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","167","","","","0"
"1964-10","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","299","","","","0"
"1964-10","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","103","","","","0"
"1964-11","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1022","","","","0"
"1964-11","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","564","","","","0"
"1964-11","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","252","","","","0"
"1964-11","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","206","","","","0"
"1964-11","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","1554","","","t","0"
"1964-11","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2431","","","t","0"
"1964-11","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","325","","","","0"
"1964-11","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","329","","","","0"
"1964-11","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","80","","","","0"
"1964-11","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","206","","","","0"
"1964-11","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","327","","","","0"
"1964-11","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","80","","","","0"
"1964-12","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1128","","","","0"
"1964-12","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","545","","","","0"
"1964-12","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","276","","","","0"
"1964-12","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","307","","","","0"
"1964-12","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","577","","","t","0"
"1964-12","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","1643","","","t","0"
"1964-12","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","324","","","","0"
"1964-12","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","319","","","","0"
"1964-12","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","72","","","","0"
"1964-12","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","307","","","","0"
"1964-12","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","345","","","","0"
"1964-12","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","85","","","","0"
"1965-01","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1092","","","","0"
"1965-01","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","497","","","","0"
"1965-01","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","327","","","","0"
"1965-01","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","269","","","","0"
"1965-01","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","162","","","t","0"
"1965-01","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","1173","","","t","0"
"1965-01","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","339","","","","0"
"1965-01","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","331","","","","0"
"1965-01","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","72","","","","0"
"1965-01","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","269","","","","0"
"1965-01","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","392","","","","0"
"1965-01","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","30","","","","0"
"1965-02","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","976","","","","0"
"1965-02","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","490","","","","0"
"1965-02","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","239","","","","0"
"1965-02","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","248","","","","0"
"1965-02","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","111","","","t","0"
"1965-02","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","1046","","","t","0"
"1965-02","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","296","","","","0"
"1965-02","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","312","","","","0"
"1965-02","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","72","","","","0"
"1965-02","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","248","","","","0"
"1965-02","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","291","","","","0"
"1965-02","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","54","","","","0"
"1965-03","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1102","","","","0"
"1965-03","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","625","","","","0"
"1965-03","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","238","","","","0"
"1965-03","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","240","","","","0"
"1965-03","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","129","","","t","0"
"1965-03","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","1128","","","t","0"
"1965-03","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","331","","","","0"
"1965-03","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","386","","","","0"
